41.833022364	1.4493561122e-09	1384312.4449
41.876779439	1.4539458279e-09	1379923.1143
41.920398384	1.4585347758e-09	1375567.0684
41.963880093	1.4631281916e-09	1371239.1595
42.007225293	1.4677314718e-09	1366934.2245
42.050434548	1.4723501675e-09	1362647.0771
42.093508258	1.4769899719e-09	1358372.515
42.136446656	1.4816567141e-09	1354105.3345
42.179249813	1.4863563747e-09	1349840.3381
42.221917631	1.4910951206e-09	1345572.323
42.26444985	1.4958793438e-09	1341296.0531
42.306846039	1.5007156817e-09	1337006.2287
42.349105599	1.5056110052e-09	1332697.4752
42.391227757	1.5105723901e-09	1328364.3604
42.433211567	1.5156071051e-09	1324001.427
42.47505591	1.5207226447e-09	1319603.2093
42.516759493	1.5265942123e-09	1315164.2129
42.558302677	1.5749985887e-09	1310105.8447
42.598569116	1.6217047056e-09	1269842.4077
42.637675856	1.6752045633e-09	1233270.1466
42.67553367	1.7383405908e-09	1193884.0449
42.7120165	1.8000790282e-09	1150522.5217
42.747248056	1.8603845105e-09	1111062.3304
42.781337559	1.9190400885e-09	1075046.5771
42.814385115	1.9758850093e-09	1042187.7125
42.846481914	2.0307740501e-09	1012204.6529
42.87771118	2.0958790591e-09	984846.14765
42.907970361	2.1706022753e-09	954253.53449
42.937187867	2.2431903116e-09	921403.25418
42.965459915	2.3136126376e-09	891587.30298
42.992871411	2.3816531833e-09	864448.94339
43.019499798	2.4471371919e-09	839752.82969
43.045415625	2.5098952155e-09	817281.51842
43.070683447	2.5914891136e-09	796846.01477
43.095155702	2.6780679893e-09	771757.05254
43.118836798	2.7619134102e-09	746807.02953
43.141798989	2.8428597483e-09	724135.66357
43.164107365	2.9206697135e-09	703516.94319
43.18582142	2.9951192937e-09	684774.45114
43.20699573	3.0659949289e-09	667753.03547
43.22768056	3.1675744123e-09	652316.79972
43.247702058	3.2668491497e-09	631397.95302
43.267115132	3.3627560137e-09	612210.69854
43.285974539	3.454944474e-09	594750.25599
43.304330719	3.5431482381e-09	578880.50446
43.322229937	3.6270807767e-09	564469.74995
43.339714959	3.71276891e-09	551407.62589
43.356796438	3.8303399339e-09	538681.52004
43.373353606	3.9435199592e-09	522146.86804
43.38943558	4.0524999266e-09	507161.12019
43.405085076	4.1568576992e-09	493522.52591
43.420341693	4.2562675715e-09	481132.65951
43.435241974	4.3503789693e-09	469895.27007
43.449819919	4.4524422293e-09	459730.06354
43.464063694	4.586149905e-09	449191.67885
43.477892196	4.7146172586e-09	436095.64481
43.491343889	4.8379386956e-09	424212.59039
43.504452691	4.9556391775e-09	413399.20281
43.517250149	5.0673251159e-09	403580.63377
43.529765546	5.1725779778e-09	394685.54992
43.542026276	5.2898093874e-09	386654.39334
43.554015288	5.4415200583e-09	378085.45706
43.565670043	5.5870330648e-09	367544.35866
43.577021253	5.7263971848e-09	357971.74937
43.588096206	5.8590759399e-09	349259.74142
43.598920368	5.9846097878e-09	341350.75573
43.60951748	6.1025097636e-09	334190.5439
43.619909858	6.2309987232e-09	327734.01067
43.630087935	6.4031772195e-09	320975.8321
43.639992328	6.5681026944e-09	312344.93931
43.649648021	6.7258722228e-09	304501.93809
43.659077219	6.8758755582e-09	297359.20246
43.668300711	7.0175929255e-09	290872.04721
43.677337939	7.150463164e-09	284998.00733
43.686207236	7.282745696e-09	279702.16112
43.694915433	7.4787020709e-09	274621.69949
43.703395459	7.6662558192e-09	267426.0829
43.711668022	7.8456950485e-09	260883.54565
43.719751382	8.0163147728e-09	254916.86685
43.727662696	8.1775424783e-09	249491.20097
43.735418032	8.328743475e-09	244572.25448
43.743032576	8.4692852533e-09	240132.26077
43.750520762	8.676895232e-09	236147.43632
43.75782978	8.8915294009e-09	230497.19359
43.764962364	9.096970321e-09	224933.18189
43.77193387	9.2926326342e-09	219853.41596
43.778758587	9.4778591526e-09	215224.26192
43.785449928	9.6519545959e-09	211018.11789
43.792020574	9.8141998825e-09	207211.91549
43.798482597	1.0008163799e-08	203786.35283
43.804819382	1.0255680869e-08	199836.8572
43.811003232	1.0492684761e-08	195013.86847
43.817047403	1.0719100717e-08	190608.98574
43.822963905	1.0934124061e-08	186582.8163
43.828764057	1.1137021087e-08	182913.60048
43.834458541	1.1326991506e-08	179581.23491
43.84005752	1.1503214923e-08	176569.3917
43.845570725	1.1771962347e-08	173864.43819
43.850958067	1.2047679234e-08	169895.20873
43.856222116	1.2311957355e-08	166007.07581
43.861373173	1.2564041138e-08	162443.70756
43.866420878	1.2803129282e-08	159184.45172
43.871374322	1.302836244e-08	156211.81009
43.876242132	1.3238833699e-08	153511.23437
43.881032553	1.3454541767e-08	151070.70951
43.885746172	1.377833216e-08	148648.68939
43.890349021	1.4089094168e-08	145155.44965
43.894850345	1.4387176775e-08	141953.76766
43.899258408	1.4671529661e-08	139012.67993
43.903581038	1.4941284814e-08	136318.43756
43.907825625	1.5195467763e-08	133857.29707
43.91199921	1.5433051277e-08	131618.19242
43.916108546	1.5701038561e-08	129592.00122
43.920147742	1.6069942387e-08	127380.10879
43.924094215	1.6424689843e-08	124455.95335
43.927955449	1.6765389626e-08	121767.90059
43.931738218	1.7090915141e-08	119293.38027
43.935448937	1.7400293266e-08	117021.23517
43.939093679	1.769244168e-08	114940.59148
43.942678237	1.7966204004e-08	113042.62216
43.946208175	1.8273682854e-08	111320.1208
43.949678717	1.8699269629e-08	109447.01274
43.953070271	1.9109462609e-08	106956.04907
43.956389024	1.9504405956e-08	104660.19066
43.959640576	1.9882841308e-08	102540.9338
43.96283024	2.0243698814e-08	100589.24522
43.965963046	2.0585789483e-08	98796.174471
43.969043792	2.0907830319e-08	97154.39875
43.972077085	2.1232788562e-08	95657.941044
43.975063955	2.1730014512e-08	94193.939441
43.97798248	2.2210476789e-08	92038.59477
43.98083787	2.2674755769e-08	90047.59416
43.983634795	2.3121376745e-08	88203.816632
43.986377693	2.3549181687e-08	86500.039426
43.989070763	2.3956880136e-08	84928.641113
43.991718002	2.4343080159e-08	83483.324568
43.994323242	2.4706242273e-08	82158.871717
43.996890188	2.5238715709e-08	80951.20164
43.999402978	2.5809007132e-08	79243.334845
44.001860243	2.6361994157e-08	77492.326215
44.004265964	2.6896559486e-08	75866.794752
44.006623871	2.7411345647e-08	74358.952899
44.008937496	2.7904992977e-08	72962.488808
44.011210193	2.8376028283e-08	71671.761453
44.013445163	2.8822799522e-08	70482.027297
44.01564549	2.9317835941e-08	69389.512232
44.017808664	3.0003252614e-08	68217.859054
44.019922421	3.0669794654e-08	66659.439419
44.02199024	3.1317794847e-08	65210.739835
44.024015274	3.19454609e-08	63861.456713
44.026000519	3.255138331e-08	62606.703539
44.027948811	3.3134024889e-08	61441.321279
44.029862843	3.3691694541e-08	60360.91319
44.031745193	3.4222447983e-08	59361.810893
44.033598351	3.4910614167e-08	58441.17291
44.035414978	3.5723949221e-08	57289.166855
44.037190246	3.6517972581e-08	55984.85172
44.038926914	3.7292028552e-08	54767.553033
44.040627534	3.8044302683e-08	53630.764473
44.042294527	3.8773231255e-08	52570.289345
44.043930181	3.9477132709e-08	51581.978991
44.04553667	4.0154093733e-08	50662.240714
44.047116075	4.0801863262e-08	49808.122014
44.048670406	4.1675602287e-08	49017.369309
44.05019215	4.265870217e-08	47989.708373
44.051678824	4.3622290794e-08	46883.751691
44.053132658	4.4565231303e-08	45848.119473
44.054555731	4.548558632e-08	44878.034771
44.05595001	4.6381670631e-08	43969.972948
44.057317351	4.7251693571e-08	43120.482139
44.058659517	4.809356799e-08	42326.525228
44.059978188	4.8904761749e-08	41585.602475
44.061274985	4.99347692e-08	40895.813178
44.062545034	5.1145120284e-08	40052.25281
44.063785027	5.2336118177e-08	39104.414828
44.064996801	5.3507048503e-08	38214.526978
44.066182058	5.4655651235e-08	37378.253071
44.067342406	5.578017374e-08	36592.739356
44.068479362	5.6878790452e-08	35855.033534
44.069594357	5.7949362743e-08	35162.49175
44.070688754	5.8989186058e-08	34512.890312
44.071763859	6.011212947e-08	33904.519348
44.07281888	6.1629145169e-08	33271.155383
44.073847932	6.3127492498e-08	32452.178178
44.074852559	6.4608485679e-08	31681.917353
44.075834158	6.60691263e-08	30955.686068
44.076794055	6.7507621613e-08	30271.32508
44.077733498	6.8922190141e-08	29626.284443
44.07865366	7.031085809e-08	29018.230499
44.079555649	7.1671012718e-08	28445.108683
44.08044052	7.2999215872e-08	27905.284496
44.08130929	7.4701779826e-08	27397.554564
44.082158261	7.662109651e-08	26773.123809
44.082985965	7.8526545192e-08	26102.471657
44.083793584	8.0416956865e-08	25469.094497
44.084582219	8.228983711e-08	24870.376572
44.085352904	8.414355808e-08	24304.337817
44.086106611	8.597653098e-08	23768.902167
44.086844249	8.7786688442e-08	23262.162095
44.087566678	8.957098088e-08	22782.497386
44.088274715	9.1325217456e-08	22328.660246
44.088969152	9.365602303e-08	21899.756231
44.089646306	9.6148853781e-08	21354.739773
44.090305904	9.8635940935e-08	20801.080006
44.09094887	1.0111501589e-07	20276.58459
44.091576073	1.035840095e-07	19779.455924
44.092188325	1.0604174285e-07	19307.999465
44.092786388	1.0848713733e-07	18860.497255
44.093370969	1.1091840194e-07	18435.365235
44.093942737	1.1333237167e-07	18031.273125
44.094502327	1.1572428951e-07	17647.208565
44.09505035	1.1868227103e-07	17282.456505
44.095584714	1.2200760893e-07	16851.716627
44.096104514	1.2534034912e-07	16392.420256
44.096610493	1.2868033193e-07	15956.553608
44.097103339	1.3202546332e-07	15542.390745
44.097583698	1.3537554776e-07	15148.592928
44.098052169	1.3873068713e-07	14773.716769
44.098509311	1.4209026502e-07	14416.421063
44.098955644	1.454519045e-07	14075.559643
44.099391662	1.4881099017e-07	13750.249657
44.099817837	1.5229282007e-07	13439.867565
44.100234269	1.5684967597e-07	13132.595477
44.100638603	1.6143497508e-07	12751.062363
44.101031452	1.6605770233e-07	12388.889081
44.101413365	1.707142158e-07	12044.006222
44.10178486	1.754059514e-07	11715.485969
44.102146419	1.801351593e-07	11402.121672
44.102498486	1.8490407666e-07	11102.774204
44.102841472	1.8971313199e-07	10816.419174
44.103175764	1.9455983041e-07	10542.232786
44.103501729	1.9943845686e-07	10279.614224
44.103819719	2.0465324446e-07	10028.156212
44.104129607	2.1114752893e-07	9772.6278677
44.104429964	2.177186024e-07	9472.05023
44.104721256	2.243799228e-07	9186.1695691
44.105003899	2.3113069503e-07	8913.4534635
44.105278288	2.3797696148e-07	8653.1129054
44.105544782	2.4492586494e-07	8404.174873
44.105803716	2.5198421744e-07	8165.7361931
44.106055397	2.5915599446e-07	7937.0050248
44.106300113	2.6644082497e-07	7717.3595933
44.106538138	2.7383364811e-07	7506.3571818
44.106769737	2.8132575853e-07	7303.704325
44.106995168	2.9060231911e-07	7109.1961519
44.107213403	3.0040295269e-07	6882.2575336
44.107424518	3.1039493963e-07	6657.7241738
44.107628837	3.2058651266e-07	6443.4040142
44.107826661	3.3099101208e-07	6238.565632
44.108018266	3.4162544358e-07	6042.4601485
44.108203906	3.5250717664e-07	5854.3648829
44.108383817	3.636504159e-07	5673.6433541
44.108558214	3.750634941e-07	5499.7874677
44.108727304	3.8674773184e-07	5332.430459
44.108891286	3.9869822569e-07	5171.3296171
44.109050352	4.1090651873e-07	5016.3253085
44.109204693	4.258023335e-07	4867.2871051
44.109353634	4.4144513483e-07	4697.0151234
44.109497298	4.5750561581e-07	4530.5743392
44.109635918	4.7400916075e-07	4371.5310389
44.109769712	4.9099152932e-07	4219.327738
44.109898879	5.0849268408e-07	4073.3900293
44.110023599	5.2655220813e-07	3933.1932644
44.110144042	5.4520402932e-07	3798.2938237
44.110260365	5.6447280387e-07	3668.3514656
44.110372717	5.8437269357e-07	3543.1290689
44.110481243	6.0490900667e-07	3422.473401
44.110586084	6.2608257289e-07	3306.2823961
44.11068738	6.4850019526e-07	3194.4668109
44.110785175	6.750754651e-07	3084.0391639
44.110879119	7.0251508053e-07	2962.6317403
44.110969394	7.3094392113e-07	2846.9139744
44.111056158	7.6043278425e-07	2736.1880196
44.111139557	7.9107774719e-07	2630.0812398
44.111219726	8.2297460239e-07	2528.1965105
44.111296787	8.562148187e-07	2430.2086531
44.111370857	8.9087802711e-07	2335.8623984
44.111442045	9.2702881137e-07	2244.9762359
44.111510456	9.6471739912e-07	2157.4302497
44.111576195	1.0039847865e-06	2073.1459823
44.111639363	1.0448716898e-06	1992.0620581
44.111700059	1.0874299695e-06	1914.1106219
44.11175838	1.1341375609e-06	1839.1988966
44.111814299	1.1867069356e-06	1763.4545129
44.11186774	1.2416239555e-06	1685.3360674
44.111918818	1.2991817024e-06	1610.7936635
44.111967633	1.359611612e-06	1539.4305479
44.112014279	1.4231727944e-06	1471.008325
44.112058841	1.490117574e-06	1405.3107309
44.112101401	1.5606865656e-06	1342.1759698
44.112142037	1.6351018918e-06	1281.4872916
44.112180823	1.713568216e-06	1223.1653636
44.112217833	1.7962804735e-06	1167.1551686
44.112253139	1.8834383729e-06	1113.4118694
44.112286812	1.9752661578e-06	1061.8876777
44.112318918	2.0720351382e-06	1012.5217769
44.112349526	2.1740854918e-06	965.23459624
44.112378697	2.2818434074e-06	919.92702568
44.11240649	2.4059661038e-06	876.48433434
44.112432849	2.5382690171e-06	831.26690639
44.112457834	2.6790341084e-06	787.93854652
44.112481507	2.8290487818e-06	746.53771438
44.112503924	2.9891690104e-06	706.95140107
44.112525141	3.1602483517e-06	669.08227438
44.112545209	3.3431479668e-06	632.86165435
44.112564179	3.5387379713e-06	598.23855237
44.1125821	3.7479150957e-06	565.17323865
44.112599021	3.9716316967e-06	533.63001801
44.11261499	4.2109365264e-06	503.57136632
44.11263005	4.4670246024e-06	474.95372762
44.112644247	4.741292419e-06	447.72531562
44.112657623	5.0353931579e-06	421.82591227
44.112670218	5.3512857515e-06	397.1884493
44.11268207	5.6912724035e-06	373.74195528
44.112693213	6.0580219459e-06	351.41526503
44.112703682	6.4545804121e-06	330.14076507
44.112713507	6.8843737369e-06	309.85747675
44.112722719	7.3712142128e-06	290.5129902
44.112731323	7.9050850614e-06	271.32571952
44.112739345	8.486712265e-06	253.00170516
44.112746818	9.1209183254e-06	235.66252013
44.112753771	9.8129283729e-06	219.27616591
44.112760234	1.0568459886e-05	203.81275843
44.112766235	1.1393868472e-05	189.24233253
44.112771801	1.2296314046e-05	175.5330075
44.112776959	1.3283961698e-05	162.65036763
44.112781733	1.4366214938e-05	150.55749524
44.112786148	1.5553980101e-05	139.21551422
44.112790225	1.6859956974e-05	128.58445151
44.112793986	1.8298949165e-05	118.62426476
44.112797452	1.9888188204e-05	109.29589355
44.112800641	2.1647669607e-05	100.56220202
44.112803571	2.3600506279e-05	92.38869755
44.112806258	2.5773312705e-05	84.743944743
44.112808719	2.8196639986e-05	77.599648245
44.112810968	3.0905486166e-05	70.930437138
44.11281302	3.393990918e-05	64.713429495
44.112814888	3.7345772082e-05	58.927676836
44.112816587	4.1442470675e-05	53.553585547
44.112818117	4.6451677268e-05	48.259670995
44.112819482	5.2067824894e-05	43.055495896
44.1128207	5.840021278e-05	38.411437468
44.112821786	6.5532294291e-05	34.246450566
44.112822754	7.3573448592e-05	30.519303828
44.112823616	8.2642408359e-05	27.183719647
44.112824383	9.2886173527e-05	24.200650002
44.112825066	0.00010446025362	21.531729902
44.112825673	0.00011753024619	19.146038141
44.112826213	0.00013229629653	17.016896202
44.112826692	0.00014898471089	15.11758116
44.112827118	0.00016785278019	13.424196269
44.112827496	0.00018919243689	11.915203297
44.112827831	0.00021333501016	10.571247101
44.112828128	0.00024065630392	9.3749263118
44.112828392	0.00027158233484	8.3106071498
44.112828625	0.00030659564635	7.3642492291
44.112828832	0.00034624224849	6.5232498366
44.112829015	0.00039113915335	5.7763025995
44.112829177	0.00044198245997	5.1132697478
44.112829321	0.0004995558845	4.5250664476
44.112829448	0.00056473956636	4.0035560827
44.11282956	0.00063851889107	3.5414554232
44.112829659	0.00072199295761	3.1322487525
44.112829747	0.00081638217935	2.7701101222
44.112829825	0.00092303434346	2.4498329956
44.112829894	0.00104342827	2.1667666151
44.112829954	0.001179174019	1.9167584946
44.112830008	0.0013320084134	1.6961024986
44.112830056	0.0015037845037	1.5014920175
44.112830098	0.0016964535438	1.3299777961
44.112830135	0.0019120381181	1.1789300139
44.112830168	0.0021525953111	1.0460042512
44.112830198	0.0024201692881	0.92911100832
44.112830224	0.0027167333734	0.826388472
44.112830248	0.0030441226567	0.73617824244
44.112830268	0.0034039592596	0.65700374971
44.112830287	0.0037975735243	0.58755109784
44.112830304	0.0042259253803	0.52665208117
44.112830319	0.0046895308177	0.47326912333
44.112830332	0.0051883985813	0.42648189718
44.112830344	0.0057219818132	0.38547539643
44.112830356	0.0062891484188	0.34952924796
44.112830366	0.0068881725341	0.31800807786
44.112830375	0.0075167478296	0.29035277356
44.112830383	0.0081720217464	0.26607251505
44.112830391	0.0088506483493	0.24473747893
44.112830398	0.0095488564553	0.22597214589
44.112830405	0.010262529136	0.20944916382
44.112830411	0.010987290568	0.19488373416
44.112830417	0.011718596434	0.18202849808
44.112830422	0.012451824552	0.17066890317
44.112830427	0.013182362955	0.16061903151
44.112830432	0.013905693227	0.1517178678
44.112830437	0.0146174674	0.14382598316
44.112830441	0.015313577094	0.13682260718
44.112830445	0.015991251512	0.13060305817
44.112830449	0.016646653662	0.12506838496
44.112830453	0.017282122529	0.12014426687
44.112830457	0.017948494209	0.11572652588
44.11283046	0.018672888752	0.11142996046
44.112830463	0.019445759283	0.10710715555
44.112830467	0.020247371672	0.1028501881
44.11283047	0.021080619067	0.098778252921
44.112830473	0.021945429074	0.094873874133
44.112830476	0.022817490988	0.091135151345
44.112830479	0.023674634076	0.087652056093
44.112830481	0.024665632342	0.08447860244
44.112830484	0.025695951849	0.081084481124
44.112830486	0.026687352427	0.077833271629
44.112830489	0.027769777916	0.074941866395
44.112830491	0.02895317916	0.072020741614
44.112830493	0.030108621731	0.069077042936
44.112830495	0.031235023303	0.066426155865
44.112830497	0.032330571563	0.064030686983
44.112830499	0.033393612498	0.061860953992
44.112830501	0.034422749014	0.059891693362
44.112830503	0.035416874218	0.058101112121
44.112830505	0.036375153112	0.056470257304
44.112830506	0.03729698546	0.054982586433
44.112830508	0.038181964468	0.053623636745
44.11283051	0.039029834641	0.052380751694
44.112830511	0.040115130051	0.051242850973
44.112830513	0.041188816315	0.049856500464
44.112830515	0.04223826247	0.048556870018
44.112830516	0.043264191289	0.047350432594
44.112830518	0.044267067788	0.046227606259
44.112830519	0.045247229408	0.045180313491
44.11283052	0.046204931277	0.044201601427
44.112830522	0.047140338147	0.043285423108
44.112830523	0.048053491194	0.04242650941
44.112830524	0.04894427318	0.041620285026
44.112830526	0.049812386326	0.040862799058
44.112830527	0.05065734839	0.040150656243
44.112830528	0.051478506169	0.039480945284
44.112830529	0.052275062238	0.038851166221
44.112830531	0.053175554816	0.03825916057
44.112830532	0.054201054326	0.037611267187
44.112830533	0.055204010943	0.036899651213
44.112830534	0.056184118698	0.036229251568
44.112830535	0.057140742918	0.035597247877
44.112830536	0.058073202739	0.035001295011
44.112830538	0.058980878895	0.034439292232
44.112830539	0.059863282461	0.03390929463
44.11283054	0.060720088745	0.033409460988
44.112830541	0.061551148228	0.032938028276
44.112830542	0.062356485401	0.032493301223
44.112830543	0.063136292605	0.032073648589
44.112830544	0.063890921667	0.031677501441
44.112830545	0.064620872708	0.031303351835
44.112830546	0.065326777601	0.030949752242
44.112830547	0.066009375166	0.030615316926
44.112830548	0.066669476036	0.030298726431
44.112830549	0.06730791672	0.029998735837
44.11283055	0.067925504332	0.029714186644
44.112830551	0.06852295537	0.029444021353
44.112830551	0.069100833452	0.029187299193
44.112830552	0.069659491898	0.028943210958
44.112830553	0.07043283187	0.028711090843
44.112830554	0.071257479478	0.028395848171
44.112830555	0.072077227244	0.028067229077
44.112830556	0.072891397919	0.02774801524
44.112830557	0.073698760222	0.027438079898
44.112830558	0.074497712881	0.027137498568
44.112830559	0.075286447736	0.026846461759
44.112830559	0.076063092829	0.026565206092
44.11283056	0.076825825098	0.026293961048
44.112830561	0.077572949171	0.026032912728
44.112830562	0.078302943608	0.025782183369
44.112830563	0.079014478948	0.025541823945
44.112830563	0.079706413467	0.025311816602
44.112830564	0.080377772868	0.025092083723
44.112830565	0.081027719574	0.024882500829
44.112830566	0.081655516417	0.024682911114
44.112830567	0.082260488725	0.024493140057
44.112830567	0.082841988467	0.024313008967
44.112830568	0.083399364078	0.024142346617
44.112830569	0.08393193965	0.023980998202
44.11283057	0.084439006846	0.023828830935
44.11283057	0.084919831918	0.023685735713
44.112830571	0.085494317662	0.023551624571
44.112830572	0.086200561352	0.023393367591
44.112830573	0.086892524842	0.023201705054
44.112830573	0.087572835032	0.023016939646
44.112830574	0.088243835149	0.022838132387
44.112830575	0.088907499994	0.022664472783
44.112830576	0.089565336856	0.02249529005
44.112830576	0.090218309121	0.022330067303
44.112830577	0.090866791626	0.02216844917
44.112830578	0.091510564623	0.022010241192
44.112830578	0.092148848845	0.021855400065
44.112830579	0.0927803788	0.021704015026
44.11283058	0.09340350623	0.021556281898
44.11283058	0.094016321622	0.021412472409
44.112830581	0.094616779561	0.02127290204
44.112830582	0.095202813866	0.021137899739
44.112830582	0.09577243088	0.021007782426
44.112830583	0.096323773226	0.02088283634
44.112830584	0.096855150868	0.020763306223
44.112830584	0.097365040442	0.020649392232
44.112830585	0.097852057113	0.020541253728
44.112830586	0.098314905776	0.020439018443
44.112830586	0.098752320533	0.020342795268
44.112830587	0.099163003006	0.020252688638
44.112830588	0.099745126536	0.020168812353
44.112830588	0.10045601606	0.020051104946
44.112830589	0.10114086199	0.019909210801
